Old ID,HR,rMSSD,pNN50,SDNN,HF,LF,LFHF,VLF,ULF,Time,Exp,Participant,Step,Seq,ID,No-Step
PS-9_064_21_06_08_09_32_40_1.csv,83.78296419,28.28224718,8.383233533,44.99945536,204.7586318,655.8067128,3.202828165,514.4602776,320.9446295,120.0391222,9,64,21,1,9_64_21_1,64_21_1
PS-9_064_21_06_08_09_32_40_2.csv,85.26488851,24.2439638,6.432748538,37.31365917,94.20865322,265.1673503,2.814681467,142.9361241,142.3998189,120.1383063,9,64,21,2,9_64_21_2,64_21_2
PS-9_064_21_06_08_09_32_40_3.csv,86.51340847,23.21922733,6.358381503,29.60646367,62.95118207,133.9616628,2.12802458,31.27528289,75.31485417,120.6486884,9,64,21,3,9_64_21_3,64_21_3
PS-9_065_21_06_08_10_10_35_0.csv,72.31887564,49.61676332,31.03448276,55.0869611,473.6533386,378.0924159,0.798247125,145.4566827,190.8844244,120.5698513,9,65,21,0,9_65_21_0,65_21_0
PS-9_065_21_06_08_10_10_35_1.csv,73.31662632,48.47318236,28.57142857,73.0434006,298.8861088,1208.293564,4.042655475,691.3928673,908.5511919,120.0333309,9,65,21,1,9_65_21_1,65_21_1
PS-9_065_21_06_08_10_10_35_2.csv,74.73864587,43.22356606,19.20529801,48.96423323,265.1828701,314.8386232,1.187250983,283.0667731,47.64455097,120.3110903,9,65,21,2,9_65_21_2,65_21_2
PS-9_065_21_06_08_10_10_35_3.csv,74.80159183,40.69904484,15.68627451,72.20261715,463.905375,685.8639252,1.478456518,62.53136238,1282.770445,120.6137903,9,65,21,3,9_65_21_3,65_21_3
PS-9_065_21_06_08_10_10_35_4.csv,73.33203446,49.97622621,31.75675676,64.25517531,491.243361,766.6057553,1.560541711,217.1665596,1104.622318,120.399189,9,65,21,4,9_65_21_4,65_21_4
PS-9_065_21_06_08_10_10_35_5.csv,78.5849353,48.97653432,24.51612903,65.71197051,238.9637586,639.85313,2.677615777,281.3724187,440.5667009,120.5925268,9,65,21,5,9_65_21_5,65_21_5
PS-9_066_21_06_08_13_01_31_0.csv,82.6171875,46.78336499,21.68674699,63.30032746,486.2830658,781.4571441,1.607000529,140.5016196,609.3414039,120.0859869,9,66,21,0,9_66_21_0,66_21_0
PS-9_066_21_06_08_13_01_31_1.csv,83.57957802,40.41833774,18.6746988,67.97670917,256.0905173,614.6482258,2.40012099,198.4523009,835.3460159,120.2196618,9,66,21,1,9_66_21_1,66_21_1
PS-9_066_21_06_08_13_01_31_2.csv,86.89715138,30.4700285,11.11111111,64.67380262,267.7149561,583.6439652,2.180094731,128.5075177,586.1043622,120.2223142,9,66,21,2,9_66_21_2,66_21_2
PS-9_066_21_06_08_13_01_31_3.csv,83.5021591,36.58508321,15.47619048,52.20859038,273.0801295,774.102124,2.834706887,298.9072961,373.0724931,120.6688961,9,66,21,3,9_66_21_3,66_21_3
PS-9_066_21_06_08_13_01_31_4.csv,85.3713115,31.41495498,8.139534884,42.20728596,175.4542985,354.3037413,2.019350591,144.6716336,260.4082352,120.665081,9,66,21,4,9_66_21_4,66_21_4
PS-9_066_21_06_08_13_01_31_5.csv,86.57226563,35.42200878,13.87283237,44.01348421,195.8201064,314.3575602,1.605338523,120.5600674,129.8839488,120.5772495,9,66,21,5,9_66_21_5,66_21_5
PS-9_067_21_06_08_13_22_53_0.csv,73.72434399,52.38890751,13.57142857,76.43294242,409.3814789,2585.018817,6.314449848,2579.290236,3563.831253,120.3139088,9,67,21,0,9_67_21_0,67_21_0
PS-9_067_21_06_08_13_22_53_1.csv,73.828125,22.71460499,4.081632653,41.72615489,89.90147811,133.2587407,1.482275303,217.0405443,316.2851632,120.4560718,9,67,21,1,9_67_21_1,67_21_1
PS-9_067_21_06_08_13_22_53_2.csv,73.38867188,25.41438359,4.054054054,40.75217264,56.78469764,148.2253969,2.610305295,93.56992204,27.43576711,120.5727844,9,67,21,2,9_67_21_2,67_21_2
PS-9_067_21_06_08_13_22_53_3.csv,72.94921875,19.39827936,2.721088435,25.80152688,71.53302878,158.5697624,2.216734915,38.88555685,43.10046965,120.2724598,9,67,21,3,9_67_21_3,67_21_3
PS-9_067_21_06_08_13_22_53_4.csv,73.2168503,22.17217374,5.405405405,31.10656272,93.18689393,122.7845575,1.317616162,114.5993194,78.47514913,120.0508636,9,67,21,4,9_67_21_4,67_21_4
PS-9_069_21_06_09_12_34_17_0.csv,70.80980118,29.51512969,8.450704225,41.61245794,229.3436505,608.3212031,2.652444058,146.3439477,150.7339564,120.3185073,9,69,21,0,9_69_21_0,69_21_0
PS-9_069_21_06_09_12_34_17_1.csv,71.67112502,25.68565159,6.944444444,37.11610737,116.0017766,325.7267569,2.807946278,55.79981185,518.7352737,120.4751864,9,69,21,1,9_69_21_1,69_21_1
PS-9_069_21_06_09_12_34_17_2.csv,71.20044106,22.43587204,6.993006993,32.74520855,150.5457085,443.3906197,2.945222578,74.57080612,86.17571124,120.8054581,9,69,21,2,9_69_21_2,69_21_2
PS-9_069_21_06_09_12_34_17_3.csv,71.87404367,21.83782806,6.25,27.92654148,68.71641312,157.1541297,2.286995531,34.62156393,102.1778571,120.0857344,9,69,21,3,9_69_21_3,69_21_3
PS-9_069_21_06_09_12_34_17_4.csv,72.3783775,22.70355837,5.517241379,29.69958676,100.1050592,244.8652894,2.446083059,40.21556005,90.75922615,120.658251,9,69,21,4,9_69_21_4,69_21_4
PS-9_070_21_06_15_20_00_29_0.csv,73.828125,23.81083698,4.697986577,35.73055345,61.28829496,170.0948414,2.775323436,32.35299942,172.4060012,120.5980877,9,70,21,0,9_70_21_0,70_21_0
PS-9_070_21_06_15_20_00_29_1.csv,74.70703125,13.37625598,0.666666667,23.60716218,25.67687065,106.1509036,4.134105947,91.45369025,99.71113439,120.0173785,9,70,21,1,9_70_21_1,70_21_1
PS-9_070_21_06_15_20_00_29_2.csv,74.70703125,11.04349972,0,22.46681788,16.56467231,206.2792757,12.45296446,55.75400939,35.32935597,120.3879904,9,70,21,2,9_70_21_2,70_21_2
PS-9_070_21_06_15_20_00_29_3.csv,75.5859375,10.35504794,0.662251656,20.44792885,14.69090782,77.50085505,5.275429946,76.34535172,39.60581015,120.0314596,9,70,21,3,9_70_21_3,70_21_3
PS-9_073_21_06_09_10_06_04_0.csv,79.75092266,47.05987594,20,63.2564637,200.7999023,943.3877898,4.69814865,273.7268633,188.9324979,120.1114076,9,73,21,0,9_73_21_0,73_21_0
PS-9_073_21_06_09_10_06_04_1.csv,84.01771057,33.82251514,12.5748503,43.5795221,185.8005373,406.4756597,2.187699054,129.3901272,87.13479265,120.0343692,9,73,21,1,9_73_21_1,73_21_1
PS-9_073_21_06_09_10_06_04_2.csv,80.53626839,32.39835584,11.72839506,49.58005325,221.1825369,704.3185543,3.184331657,290.9755935,368.5078462,120.5019483,9,73,21,2,9_73_21_2,73_21_2
PS-9_073_21_06_09_10_06_04_3.csv,79.79695125,37.40107003,10.6918239,40.32082704,494.7765621,342.036792,0.691295462,46.15127078,30.56508524,120.0824256,9,73,21,3,9_73_21_3,73_21_3
PS-9_073_21_06_09_10_06_04_4.csv,80.1828082,34.57832998,15.72327044,51.13401706,133.782798,386.2092935,2.886838214,121.6035747,187.6236137,120.3481529,9,73,21,4,9_73_21_4,73_21_4
PS-9_075_21_06_09_13_01_29_0.csv,77.67685757,55.67709816,29.29936306,64.80803311,628.1165954,1091.544489,1.737805523,249.972817,84.13618311,120.3871703,9,75,21,0,9_75_21_0,75_21_0
PS-9_075_21_06_09_13_01_29_1.csv,78.76954184,48.79778369,26.08695652,68.03913842,475.1998598,1118.441685,2.353623768,366.5002204,672.7533525,120.6178685,9,75,21,1,9_75_21_1,75_21_1
PS-9_075_21_06_09_13_01_29_2.csv,78.22265625,43.43519355,16.98113208,58.83161357,263.9477104,642.0515974,2.432495423,393.3657879,133.0690106,120.1424043,9,75,21,2,9_75_21_2,75_21_2
PS-9_078_21_06_09_18_24_20_0.csv,61.27465137,48.33985079,26.19047619,89.05734971,185.8294275,1862.382808,10.02200154,498.6347648,708.0346143,120.5263401,9,78,21,0,9_78_21_0,78_21_0
PS-9_078_21_06_09_18_24_20_1.csv,57.12890625,32.20528853,8.547008547,60.93930938,155.615352,398.6808733,2.561963637,195.1069292,1228.943798,120.4269074,9,78,21,1,9_78_21_1,78_21_1
PS-9_078_21_06_09_18_24_20_2.csv,57.48777496,49.43290462,22.22222222,72.17433241,359.3577688,1263.731325,3.516638389,508.796285,641.793763,120.6428349,9,78,21,2,9_78_21_2,78_21_2
PS-9_078_21_06_09_18_24_20_3.csv,58.85045816,40.18233686,16.52892562,88.46658244,130.4606029,1404.794709,10.76796119,1351.233267,739.3866642,120.9539462,9,78,21,3,9_78_21_3,78_21_3
PS-9_078_21_06_09_18_24_20_4.csv,58.49572537,54.16148353,27.5,71.96361454,367.2003273,1161.445989,3.162976454,370.6964457,371.682998,121.0852957,9,78,21,4,9_78_21_4,78_21_4
PS-9_078_21_06_09_18_24_20_5.csv,56.53911037,51.11811723,24.78632479,80.43917279,425.1366459,1812.736717,4.263891938,645.9236722,919.5462515,120.371205,9,78,21,5,9_78_21_5,78_21_5
PS-9_078_21_06_09_18_24_20_6.csv,60.32223413,53.25893612,26.2295082,70.70197871,388.7837803,1079.505856,2.776622665,566.9683298,439.3642004,120.7786119,9,78,21,6,9_78_21_6,78_21_6
PS-9_079_21_06_09_19_07_48_0.csv,78.42751118,37.77697871,13.37579618,43.16969317,212.2652093,372.104537,1.753017078,137.5773771,55.1908657,120.5803416,9,79,21,0,9_79_21_0,79_21_0
PS-9_079_21_06_09_19_07_48_1.csv,79.04451602,36.4341936,14.46540881,55.42906699,382.691704,1122.788757,2.933924999,479.6867537,91.84509566,120.5066081,9,79,21,1,9_79_21_1,79_21_1
PS-9_079_21_06_09_19_07_48_2.csv,83.8544081,44.62468911,18.56287425,57.13837552,236.0785818,336.9623119,1.427331142,272.7580947,323.4086259,120.3585644,9,79,21,2,9_79_21_2,79_21_2
PS-9_079_21_06_09_19_07_48_3.csv,80.89250367,46.90976546,21.34146341,78.78314121,579.2720247,2129.832902,3.67674048,931.8976193,143.6055276,120.5086042,9,79,21,3,9_79_21_3,79_21_3
PS-9_079_21_06_09_19_07_48_4.csv,79.58510698,45.82755485,24.52830189,70.09453056,258.7831899,1184.061476,4.575496099,514.4589656,1381.907377,120.024204,9,79,21,4,9_79_21_4,79_21_4
PS-9_079_21_06_09_19_07_48_5.csv,82.03687998,37.12835405,14.02439024,52.77614093,276.5016214,521.2396262,1.885123218,167.9066258,60.80525029,120.6064817,9,79,21,5,9_79_21_5,79_21_5
PS-9_079_21_06_09_19_07_48_6.csv,82.7222892,31.48094983,9.696969697,50.69865424,113.9805935,271.444168,2.381494601,180.0298799,226.850247,120.2640075,9,79,21,6,9_79_21_6,79_21_6
PS-9_079_21_06_09_19_07_48_7.csv,82.38928321,35.73268831,16.86746988,41.79725223,318.0040253,269.2929111,0.846822334,79.36500851,84.12255115,120.4845383,9,79,21,7,9_79_21_7,79_21_7
PS-9_080_21_06_10_09_36_35_0.csv,81.83572471,46.88177045,23.7804878,53.76964167,361.9684719,730.7408071,2.01879684,97.41169459,533.1339206,120.491603,9,80,21,0,9_80_21_0,80_21_0
PS-9_080_21_06_10_09_36_35_1.csv,85.83479128,40.38499193,19.88304094,51.60829549,450.2930623,427.7525004,0.949942462,229.9979206,113.9815436,120.4395888,9,80,21,1,9_80_21_1,80_21_1
PS-9_080_21_06_10_09_36_35_2.csv,86.19118622,34.48773174,15.69767442,44.20644226,195.8248789,353.9559433,1.807512637,109.9270085,323.9226474,120.1683389,9,80,21,2,9_80_21_2,80_21_2
PS-9_080_21_06_10_09_36_35_3.csv,87.61164049,37.88885149,13.14285714,40.80093513,405.0671419,270.5485111,0.667910287,165.0659286,138.1054397,120.189556,9,80,21,3,9_80_21_3,80_21_3
PS-9_080_21_06_10_09_36_35_4.csv,83.26866989,41.32701318,22.89156627,51.13319239,355.546208,558.8297607,1.571750023,132.178042,88.61740893,120.0677403,9,80,21,4,9_80_21_4,80_21_4
PS-9_080_21_06_10_09_36_35_5.csv,86.50794629,33.35888633,15.51724138,39.77917608,154.6216487,550.0566394,3.55743613,58.63466094,69.04784419,120.5829555,9,80,21,5,9_80_21_5,80_21_5
PS-9_081_21_06_11_16_17_50_0.csv,76.15605202,38.93798927,14.66666667,93.09215822,294.0939243,1791.309118,6.09094228,2174.747156,2310.149973,120.7701428,9,81,21,0,9_81_21_0,81_21_0
PS-9_081_21_06_11_16_17_50_1.csv,79.83996489,23.61626406,3.144654088,27.66907859,125.019493,155.6280353,1.244830159,31.40226379,62.25301297,120.0005512,9,81,21,1,9_81_21_1,81_21_1
PS-9_081_21_06_11_16_17_50_2.csv,79.36721604,25.35819077,5.660377358,34.0050046,134.1854412,253.6790484,1.890510969,81.66360161,207.9677757,120.5400903,9,81,21,2,9_81_21_2,81_21_2
PS-9_011_45_05_20_11_37_59_0.csv,76.02539062,53.73715638,26.62337662,69.46489089,306.641161,1146.707781,3.739575527,202.0896785,670.8034286,120.2219699,9,11,45,0,9_11_45_0,11_45_0
PS-9_011_45_05_20_11_37_59_1.csv,73.96242185,48.3352486,28.8590604,60.1430045,352.5111423,667.9491781,1.894831391,252.9770257,364.4682016,120.2813611,9,11,45,1,9_11_45_1,11_45_1
PS-9_012_45_05_20_12_02_42_0.csv,79.54101562,41.71563309,19.25465839,46.15929644,386.1708608,351.2745071,0.909634938,46.29404345,114.5997943,120.4932344,9,12,45,0,9_12_45_0,12_45_0
PS-9_012_45_05_20_12_02_42_1.csv,80.27321729,33.7665438,12.88343558,50.93557617,243.1716225,492.9760801,2.027276354,210.6123181,230.6043808,120.6471442,9,12,45,1,9_12_45_1,12_45_1
PS-9_012_45_05_20_12_02_42_2.csv,78.67242631,45.21304285,22.78481013,65.76714696,343.9836748,440.536663,1.280690612,230.3448236,747.0862511,120.38392,9,12,45,2,9_12_45_2,12_45_2
PS-9_014_45_05_20_14_17_36_0.csv,76.41039448,49.55670014,21.05263158,78.76429539,359.5439874,522.5154304,1.453272614,248.6141768,767.8694707,120.0305794,9,14,45,0,9_14_45_0,14_45_0
PS-9_014_45_05_20_14_17_36_1.csv,77.78320312,42.29874599,17.94871795,72.46880552,341.4915982,834.000857,2.442229506,252.3480708,344.4581212,120.7050622,9,14,45,1,9_14_45_1,14_45_1
PS-9_028_45_05_22_13_19_26_0.csv,75.11022587,54.05477048,32.45033113,76.33701655,622.4067758,937.6772424,1.506534438,1049.524311,672.0039272,120.4818245,9,28,45,0,9_28_45_0,28_45_0
PS-9_028_45_05_22_13_19_26_1.csv,72.07731509,54.98669025,27.08333333,76.89943077,481.1409957,1414.511689,2.939910964,673.5151365,935.2678766,120.1307218,9,28,45,1,9_28_45_1,28_45_1
PS-9_028_45_05_22_13_19_26_2.csv,73.21984174,51.99750047,31.97278912,75.15396562,295.6320422,2550.651245,8.627790227,1231.401455,809.2568313,120.6029742,9,28,45,2,9_28_45_2,28_45_2
PS-9_034_45_05_24_20_08_10_0.csv,81.51679096,44.9700583,19.27710843,50.35265103,382.5279475,621.1873441,1.62390055,145.8714919,77.38057146,120.4962009,9,34,45,0,9_34_45_0,34_45_0
PS-9_034_45_05_24_20_08_10_1.csv,80.48480077,43.08418548,17.79141104,52.02734396,483.2999251,481.6083405,0.996499928,214.5506281,216.909184,120.0329969,9,34,45,1,9_34_45_1,34_45_1
PS-9_034_45_05_24_20_08_10_2.csv,82.03651293,26.04098391,5.454545455,37.88333983,131.758436,223.0423745,1.692812858,38.85396238,253.5524777,120.191699,9,34,45,2,9_34_45_2,34_45_2
PS-9_039_45_05_25_19_52_58_0.csv,79.19592131,46.54569641,21.3836478,66.62187687,267.7386791,636.4482511,2.377124789,461.4202529,258.0077062,120.3119567,9,39,45,0,9_39_45_0,39_45_0
PS-9_039_45_05_25_19_52_58_1.csv,79.05531038,33.636853,13.20754717,49.06458827,198.3922791,614.1797345,3.09578446,219.1191273,397.4516347,120.099211,9,39,45,1,9_39_45_1,39_45_1
PS-9_039_45_05_25_19_52_58_2.csv,78.70482974,46.99844688,27.84810127,66.9905622,556.2804891,1295.728787,2.329272395,806.2686181,1200.163914,120.5952386,9,39,45,2,9_39_45_2,39_45_2
PS-9_004_45_05_21_16_33_43_0.csv,70.33125056,53.53453205,27.97202797,80.8448438,323.6993001,2234.009175,6.901495229,332.7080714,406.2252898,120.5571183,9,4,45,0,9_4_45_0,4_45_0
PS-9_004_45_05_21_16_33_43_1.csv,68.28098333,44.87224881,18.84057971,79.52173367,316.7619395,1160.248175,3.662839597,668.6165258,799.9340522,120.2321458,9,4,45,1,9_4_45_1,4_45_1
PS-9_004_45_05_21_16_33_43_2.csv,75.03672253,32.32627151,12.41830065,52.77822791,190.2892363,1071.976025,5.633403368,135.8260849,277.8922365,120.5581277,9,4,45,2,9_4_45_2,4_45_2
PS-9_046_45_05_26_19_29_08_0.csv,78.27864605,31.59901731,11.39240506,52.11213347,104.8901663,1004.21157,9.573934382,338.7694176,138.6821037,120.0012737,9,46,45,0,9_46_45_0,46_45_0
PS-9_046_45_05_26_19_29_08_1.csv,79.06676872,14.31606155,0.632911392,23.73687324,52.74870267,99.3219314,1.882926525,86.76708221,94.40465572,120.5185492,9,46,45,1,9_46_45_1,46_45_1
PS-9_046_45_05_26_19_29_08_2.csv,81.87981922,19.65163629,3.636363636,27.61662089,110.8689799,175.5887765,1.583750267,34.95932284,107.7662467,120.452368,9,46,45,2,9_46_45_2,46_45_2
PS-9_054_45_06_06_19_25_00_0.csv,80.83880363,57.48272448,28.83435583,82.21523396,358.4710626,1165.067382,3.250101622,302.8139926,478.7736541,120.3509397,9,54,45,0,9_54_45_0,54_45_0
PS-9_054_45_06_06_19_25_00_1.csv,81.8091701,55.66127815,33.13253012,84.92354831,627.1250671,1964.024433,3.131790669,856.5020685,732.4629854,120.2070514,9,54,45,1,9_54_45_1,54_45_1
PS-9_054_45_06_06_19_25_00_2.csv,81.16926805,42.82013081,22.28915663,71.98712111,616.99704,862.0328711,1.397142636,455.757613,851.5359509,120.1746417,9,54,45,2,9_54_45_2,54_45_2
PS-9_061_45_06_07_17_06_13_0.csv,72.67685097,55.05519369,37.16216216,78.97299821,575.3614077,1391.873967,2.41912987,421.3758816,788.0538782,120.605885,9,61,45,0,9_61_45_0,61_45_0
PS-9_061_45_06_07_17_06_13_1.csv,72.91380248,47.58688661,28.27586207,87.25693537,316.7773827,1211.855008,3.825573018,214.4500956,1853.866945,120.0079388,9,61,45,1,9_61_45_1,61_45_1
PS-9_061_45_06_07_17_06_13_2.csv,74.36665778,57.77322267,34,77.16176042,760.4883702,1232.004481,1.620017516,466.3287563,771.3870052,120.2529848,9,61,45,2,9_61_45_2,61_45_2
PS-9_062_45_06_07_19_35_28_0.csv,74.92926759,48.76818721,23.1292517,71.04837245,203.0506408,471.0006532,2.319621605,269.801758,829.5818758,120.0866559,9,62,45,0,9_62_45_0,62_45_0
PS-9_062_45_06_07_19_35_28_1.csv,72.08705955,54.14749766,28.67132867,84.81231438,379.4868527,1170.06168,3.083273297,763.5826809,1939.943282,120.3044873,9,62,45,1,9_62_45_1,62_45_1
PS-9_062_45_06_07_19_35_28_2.csv,68.11523437,49.15698724,28.26086957,85.40609469,370.5229814,1580.276052,4.264987952,1057.407521,1605.976151,120.233931,9,62,45,2,9_62_45_2,62_45_2
PS-9_081_45_06_11_16_56_17_0.csv,74.25779593,34.43357623,9.271523179,52.04243122,256.41227,813.6804846,3.17332897,32.05556133,289.9045274,120.6456287,9,81,45,0,9_81_45_0,81_45_0
PS-9_009_45_05_24_20_16_02_0.csv,81.73828125,39.87269033,23.63636364,66.06342794,253.9536858,1073.525342,4.227248519,246.4729629,466.1693901,120.6229008,9,9,45,0,9_9_45_0,9_45_0
PS-9_009_45_05_24_20_16_02_1.csv,78.99800047,45.12658271,22.64150943,54.03582428,247.8221126,778.2621514,3.140406412,853.6177784,284.0097111,120.3473354,9,9,45,1,9_9_45_1,9_45_1
PS-9_009_45_05_24_20_16_02_2.csv,81.07215296,43.07872169,20.48192771,63.08200457,425.0681758,462.2918069,1.087570967,240.0227754,920.9637306,120.4573826,9,9,45,2,9_9_45_2,9_45_2
PS-10_103_50_06_27_10_58_55_0.csv,74.28461016,31.8766886,10.73825503,41.75019211,180.0077046,358.0810168,1.989253836,270.915551,75.12806205,120.1235161,10,103,50,0,10_103_50_0,103_50_0
PS-10_103_50_06_27_10_58_55_1.csv,72.68759821,22.24534995,2.721088435,45.60959793,68.31245105,280.7259639,4.10944066,227.54899,1035.750477,120.0419661,10,103,50,1,10_103_50_1,103_50_1
PS-10_113_50_06_28_19_24_55_0.csv,77.73743121,33.46767452,9.615384615,42.71142874,177.2967832,379.5531085,2.140778314,129.5494718,174.2783641,120.5480352,10,113,50,0,10_113_50_0,113_50_0
PS-10_113_50_06_28_19_24_55_1.csv,79.02903552,37.05376308,14.46540881,51.79071211,342.5619348,962.9643677,2.811066467,290.0413161,173.8465813,120.4467428,10,113,50,1,10_113_50_1,113_50_1
PS-10_113_50_06_28_19_24_55_2.csv,78.96726182,26.0173128,8.176100629,30.96248988,121.7993892,124.3555816,1.020986906,45.53680631,193.2531037,120.4520834,10,113,50,2,10_113_50_2,113_50_2
PS-10_015_50_06_02_14_07_59_0.csv,71.97066759,36.77459046,15.38461538,57.43766091,154.3596762,296.6409797,1.921751761,245.8933596,72.14527933,120.0557696,10,15,50,0,10_15_50_0,15_50_0
PS-10_015_50_06_02_14_07_59_1.csv,71.62808605,39.06838696,13.88888889,48.0366002,234.2779996,419.1881415,1.789276595,340.3059997,129.7359239,120.4082874,10,15,50,1,10_15_50_1,15_50_1
PS-10_015_50_06_02_14_07_59_2.csv,72.29062053,35.29721828,14.28571429,46.70208887,241.0050776,484.5425624,2.010507692,467.15232,130.4064414,120.147578,10,15,50,2,10_15_50_2,15_50_2
PS-10_018_50_05_27_16_39_49_0.csv,77.05292634,50.81293962,27.92207792,71.51384444,283.5798313,976.2039938,3.44243097,742.0323521,651.5651107,120.4018186,10,18,50,0,10_18_50_0,18_50_0
PS-10_018_50_05_27_16_39_49_1.csv,84.16923742,48.57032442,25.74850299,68.271873,361.9580736,592.4134042,1.636690676,410.850638,500.7322756,120.5787234,10,18,50,1,10_18_50_1,18_50_1
PS-10_018_50_05_27_16_39_49_2.csv,84.81445312,40.3564659,19.04761905,82.50121645,120.5035894,569.6836125,4.727524013,53.75410778,596.9209927,120.6081911,10,18,50,2,10_18_50_2,18_50_2
PS-10_023_50_05_29_20_16_47_0.csv,78.21082442,33.57737321,13.37579618,47.62918047,153.8867636,473.0640204,3.074104681,122.1669987,506.6555146,120.1066311,10,23,50,0,10_23_50_0,23_50_0
PS-10_023_50_05_29_20_16_47_1.csv,76.03539588,39.13151156,16.55629139,65.78401332,295.8408997,1328.341975,4.490055215,848.7132685,348.2817334,120.2978023,10,23,50,1,10_23_50_1,23_50_1
PS-10_023_50_05_29_20_16_47_2.csv,79.50085834,37.24177859,14.9068323,54.53720067,274.0753938,653.413996,2.384066614,55.18833019,707.1774776,120.0169476,10,23,50,2,10_23_50_2,23_50_2
PS-10_002_50_05_28_13_29_06_0.csv,75.12575539,53.95840196,22.58064516,76.45208921,202.7368745,982.7279937,4.847307605,85.24645189,1286.049561,120.7223921,10,2,50,0,10_2_50_0,2_50_0
PS-10_002_50_05_28_13_29_06_1.csv,74.51133178,56.8090597,31.61290323,97.05372795,698.2660788,2845.174304,4.074627696,989.6575952,2859.806818,120.7013813,10,2,50,1,10_2_50_1,2_50_1
PS-10_002_50_05_28_13_29_06_2.csv,79.76555581,53.39949828,28.84615385,100.9159279,485.6046297,1943.791777,4.002827934,894.2393509,3784.922672,120.2038258,10,2,50,2,10_2_50_2,2_50_2
PS-10_025_50_05_31_11_04_01_0.csv,69.29332624,30.26702689,8.633093525,62.95529969,161.7351316,384.3605975,2.376481805,540.6132189,1003.112203,120.9101256,10,25,50,0,10_25_50_0,25_50_0
PS-10_025_50_05_31_11_04_01_1.csv,68.01334425,44.34571044,18.43971631,102.9064154,221.8944762,519.1225758,2.339502022,498.3725415,5867.704716,120.7688953,10,25,50,1,10_25_50_1,25_50_1
PS-10_025_50_05_31_11_04_01_2.csv,67.28926812,45.27298706,22.05882353,67.93205525,433.7224168,1142.306815,2.633727866,67.9164804,741.8693288,120.0945456,10,25,50,2,10_25_50_2,25_50_2
PS-10_027_50_05_30_20_02_47_0.csv,72.0336499,65.32187116,33.56164384,101.2738757,800.9178916,2181.241195,2.72342673,1144.314994,376.6206339,120.6656238,10,27,50,0,10_27_50_0,27_50_0
PS-10_027_50_05_30_20_02_47_1.csv,66.35694314,52.71584514,27.00729927,100.9381761,299.2758242,1258.290868,4.2044521,516.8338858,2863.679661,120.1561933,10,27,50,1,10_27_50_1,27_50_1
PS-10_027_50_05_30_20_02_47_2.csv,74.60130257,50.7522216,26.71232877,83.42342235,499.1514269,1373.507787,2.751685587,100.5236483,792.6437067,120.4426402,10,27,50,2,10_27_50_2,27_50_2
PS-10_028_50_05_29_13_30_42_0.csv,76.65792921,37.7570839,18.83116883,58.76612782,262.7942142,763.9601763,2.907066195,782.026254,451.1229359,120.1876448,10,28,50,0,10_28_50_0,28_50_0
PS-10_028_50_05_29_13_30_42_1.csv,74.13845386,33.69938736,13.24503311,55.9451607,171.1572811,644.4718094,3.765377699,334.089028,667.3064992,120.729067,10,28,50,1,10_28_50_1,28_50_1
PS-10_028_50_05_29_13_30_42_2.csv,74.92093617,38.17853191,19.86754967,59.37926297,306.5384186,1116.602296,3.642617786,441.5987741,259.1140036,120.411363,10,28,50,2,10_28_50_2,28_50_2
PS-10_031_50_05_31_14_28_30_0.csv,70.17746633,42.26672384,14.89361702,52.14739779,256.3393372,593.9522525,2.317054647,89.07414207,164.8516191,120.8307649,10,31,50,0,10_31_50_0,31_50_0
PS-10_031_50_05_31_14_28_30_1.csv,70.50480144,37.12012971,13.98601399,56.93669358,223.998981,1240.640095,5.538597046,179.5555071,174.1650291,120.6037543,10,31,50,1,10_31_50_1,31_50_1
PS-10_031_50_05_31_14_28_30_2.csv,74.14836222,29.64500167,7.382550336,41.88838421,200.8717504,433.1376524,2.156289531,273.2295559,237.186915,120.336926,10,31,50,2,10_31_50_2,31_50_2
PS-10_033_50_05_31_17_19_45_0.csv,71.9824819,49.1514995,25.51724138,76.10975355,635.0810306,1768.992382,2.78545933,1220.646106,843.4967809,120.8151108,10,33,50,0,10_33_50_0,33_50_0
PS-10_033_50_05_31_17_19_45_1.csv,71.48939527,60.32021099,35.17241379,96.10679425,481.7710524,2785.687456,5.782181064,743.6930889,1446.981476,120.3751603,10,33,50,1,10_33_50_1,33_50_1
PS-10_033_50_05_31_17_19_45_2.csv,71.12424336,47.97363008,27.08333333,66.27747582,228.2271484,1167.674765,5.116283376,1151.965218,567.2342695,120.1316194,10,33,50,2,10_33_50_2,33_50_2
PS-10_037_50_06_01_11_31_21_0.csv,72.36505379,44.45896564,22.60273973,70.32256245,308.3709542,1570.808796,5.093893491,377.0431274,136.809867,120.8521577,10,37,50,0,10_37_50_0,37_50_0
PS-10_037_50_06_01_11_31_21_1.csv,72.49350484,48.04798892,25.51724138,70.32362679,299.8504593,608.4680819,2.029238452,439.2174945,1103.863206,120.6083876,10,37,50,1,10_37_50_1,37_50_1
PS-10_037_50_06_01_11_31_21_2.csv,74.97417475,43.56272737,21.85430464,60.85975862,482.5432207,1106.088866,2.292206829,758.2515133,288.7127326,120.3500157,10,37,50,2,10_37_50_2,37_50_2
PS-10_040_50_06_01_20_00_00_0.csv,65.62172819,26.15884578,6.818181818,43.85370404,129.0587022,348.0115255,2.696536689,132.152307,497.6828837,120.2126801,10,40,50,0,10_40_50_0,40_50_0
